2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:23 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:37 [error] 20#20: *2 open() "/app/staticfiles/js/main.d18c617e.js" failed (2: No such file or directory), client: 192.168.0.1, server: , request: "GET /static/js/main.d18c617e.js HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/static/"
2023/06/05 14:51:37 [error] 20#20: *1 open() "/app/staticfiles/css/main.5b3a3627.css" failed (2: No such file or directory), client: 192.168.0.1, server: , request: "GET /static/css/main.5b3a3627.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/static/"
2023/06/05 14:51:37 [error] 20#20: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /logo.png HTTP/1.1", upstream: "http://192.168.0.2:8888/logo.png", host: "localhost:1337", referrer: "http://localhost:1337/static/"
2023/06/05 14:51:37 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337", referrer: "http://localhost:1337/static/"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:51:55 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:02 [error] 20#20: *1 open() "/app/staticfiles/js/main.d18c617e.js" failed (2: No such file or directory), client: 192.168.0.1, server: , request: "GET /static/js/main.d18c617e.js HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/static/"
2023/06/05 14:52:02 [error] 20#20: *2 open() "/app/staticfiles/css/main.5b3a3627.css" failed (2: No such file or directory), client: 192.168.0.1, server: , request: "GET /static/css/main.5b3a3627.css HTTP/1.1", host: "localhost:1337", referrer: "http://localhost:1337/static/"
2023/06/05 14:52:02 [error] 20#20: *2 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /logo.png HTTP/1.1", upstream: "http://192.168.0.2:8888/logo.png", host: "localhost:1337", referrer: "http://localhost:1337/static/"
2023/06/05 14:52:02 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337", referrer: "http://localhost:1337/static/"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:52:59 [error] 20#20: *9 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.0.1, server: , request: "GET /manifest.json HTTP/1.1", upstream: "http://192.168.0.2:8888/manifest.json", host: "localhost:1337"
2023/06/05 14:55:54 [error] 20#20: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: , request: "GET / HTTP/1.1", upstream: "http://192.168.16.2:8888/", host: "localhost:1337"
2023/06/05 14:55:58 [error] 20#20: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 192.168.16.1, server: , request: "GET /admin/ HTTP/1.1", upstream: "http://192.168.16.2:8888/admin/", host: "localhost:1337"
2023/06/05 14:57:06 [emerg] 1#1: "upstream" directive is not allowed here in /etc/nginx/nginx.conf:1
